epoch,loss,style_swd,style_moment,structure,tv,identity,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec
1,314.9440053304036,0.1574720044930776,0.0778164950509866,3.7357885042826333,0.0,0.0,1.0,1.0,1.0,1.0000000000000002e-06,0.049704799996106885,3.62787130002107,3.678126335144043,900,244.68980072832494
2,322.0493927001953,0.1610246996084849,0.07704015076160431,3.72743554910024,0.0,0.0,1.0,1.0,1.0,5.950000000000001e-06,0.019432899993262254,2.3211207000131253,2.34094500541687,900,384.4601209842305
3,321.5204213460286,0.16076021393140158,0.07840826486547788,3.7405002117156982,0.0,0.0,1.0,1.0,1.0,1.0900000000000002e-05,0.01891070000419859,2.318702300035511,2.337979555130005,900,384.9477631338632
4,317.549311319987,0.1587746540705363,0.07812325656414032,3.7272127072016397,0.0,0.0,1.0,1.0,1.0,1.5850000000000002e-05,0.019278800013125874,2.324083600004087,2.34385085105896,900,383.98347727346936
5,316.66041564941406,0.15833020955324173,0.07583021620909373,3.718259572982788,0.0,0.0,1.0,1.0,1.0,2.0800000000000004e-05,0.01853760000085458,2.320181600007345,2.3393523693084717,900,384.7218622588465
6,314.3756357828776,0.15718781699736914,0.07815756524602573,3.722679615020752,0.0,0.0,1.0,1.0,1.0,2.5750000000000002e-05,0.01879919999919366,2.321149300012621,2.340348720550537,900,384.55807551119415
7,323.7369740804036,0.161868487795194,0.07720444599787395,3.74749485651652,0.0,0.0,1.0,1.0,1.0,3.07e-05,0.01854539997293614,2.320532199999434,2.338783025741577,900,384.81551734138725
8,304.6829427083333,0.1523414726058642,0.07538095737497012,3.7278288205464682,0.0,0.0,1.0,1.0,1.0,3.5650000000000006e-05,0.018938499997602776,2.3234337999892887,2.3429384231567383,900,384.1330148094087
9,311.1331329345703,0.15556656817595163,0.07786067202687263,3.7465633948644004,0.0,0.0,1.0,1.0,1.0,4.060000000000001e-05,0.01903769998170901,2.3221295999974245,2.3413503170013428,900,384.39356702189895
10,305.528803507487,0.15276439984639487,0.07772001624107361,3.7701995372772217,0.0,0.0,1.0,1.0,1.0,4.555000000000001e-05,0.0212164000258781,2.3235328999871854,2.344789743423462,900,383.82972397600713
11,305.428960164388,0.15271448095639548,0.07857820267478625,3.7843283812204995,0.0,0.0,1.0,1.0,1.0,5.0500000000000015e-05,0.01919130000169389,2.3239156999770785,2.3439977169036865,900,383.9594183516777
12,296.7035878499349,0.14835179100433984,0.07749664535125096,3.78760027885437,0.0,0.0,1.0,1.0,1.0,5.545000000000002e-05,0.01919509998697322,2.3248888999805786,2.3442676067352295,900,383.9152140371018
13,292.2779490152995,0.14613897601763406,0.07824832946062088,3.8046122789382935,0.0,0.0,1.0,1.0,1.0,6.0400000000000025e-05,0.018976000006659888,2.3311110999638913,2.3503403663635254,900,382.9232620433145
14,293.5699768066406,0.14678498854239783,0.07774834707379341,3.7940742572148642,0.0,0.0,1.0,1.0,1.0,6.535000000000003e-05,0.019120299970381893,2.3239893000136362,2.344500780105591,900,383.87703157832436
15,286.459711710612,0.14322985708713531,0.0788270632425944,3.858852664629618,0.0,0.0,1.0,1.0,1.0,7.030000000000003e-05,0.018688499971176498,2.323864899997716,2.34291672706604,900,384.1365719929113
16,285.1378936767578,0.1425689458847046,0.079383984208107,3.8594013849894204,0.0,0.0,1.0,1.0,1.0,7.525000000000004e-05,0.02002029998402577,2.3301253000099678,2.3501029014587402,900,382.961954321812
17,276.4113413492839,0.13820566982030869,0.07681158930063248,3.877437949180603,0.0,0.0,1.0,1.0,1.0,8.020000000000004e-05,0.01896110000961926,2.3225347999832593,2.3413162231445312,900,384.39916449698745
18,263.73246510823566,0.13186623404423395,0.07491668686270714,3.893939256668091,0.0,0.0,1.0,1.0,1.0,8.515000000000004e-05,0.020901399970171042,2.3259000000107335,2.346985101699829,900,383.4706915472814
19,256.78407287597656,0.12839203576246896,0.07716116930047671,3.948970675468445,0.0,0.0,1.0,1.0,1.0,9.010000000000005e-05,0.019021999993128702,2.324127399988356,2.34287166595459,900,384.1439601999284
20,254.8528594970703,0.12742642934123674,0.0762967715660731,3.9890995025634766,0.0,0.0,1.0,1.0,1.0,9.505000000000005e-05,0.019108800013782457,2.324085899977945,2.3440258502960205,900,383.95481000618724
21,250.0907999674479,0.12504540011286736,0.07467916732033093,4.080621560414632,0.0,0.0,1.0,1.0,1.0,0.0001,0.01879170000029262,2.3275741999823367,2.346855640411377,900,383.4918452173054
22,233.42235819498697,0.11671117817362149,0.07518681635459264,4.057211995124817,0.0,0.0,1.0,1.0,1.0,9.972883382072954e-05,0.01871059999393765,2.322045100008836,2.340425968170166,900,384.5453828662029
23,228.72811635335287,0.11436405777931213,0.07424437627196312,4.073893467585246,0.0,0.0,1.0,1.0,1.0,9.891830623632339e-05,0.019146000006003305,2.3273338999861153,2.346616268157959,900,383.53096422811376
24,232.39176432291666,0.11619588111837705,0.07337525983651479,4.1533206303914385,0.0,0.0,1.0,1.0,1.0,9.757729755661011e-05,0.019040400002268143,2.3279017999884672,2.3465890884399414,900,383.5354065326954
25,222.60799662272134,0.11130399877826373,0.07321130484342575,4.169528881708781,0.0,0.0,1.0,1.0,1.0,9.572050015330873e-05,0.019085200008703396,2.3258646999893244,2.3441433906555176,900,383.9355576914275
26,227.3963190714518,0.11369815841317177,0.07605483010411263,4.222987731297811,0.0,0.0,1.0,1.0,1.0,9.336825748732972e-05,0.019252000012784265,2.325898600000073,2.3451027870178223,900,383.7784872297626
27,216.07878621419272,0.10803939402103424,0.07332585255304973,4.235487540562947,0.0,0.0,1.0,1.0,1.0,9.05463412215599e-05,0.018975300015881658,2.33346489998803,2.3531291484832764,900,382.46944524064924
28,217.26414998372397,0.10863207404812177,0.07349774241447449,4.298669338226318,0.0,0.0,1.0,1.0,1.0,8.728566886113101e-05,0.019667899978230707,2.3244793000048958,2.343867778778076,900,383.9807040946632
29,214.2087376912435,0.10710436974962552,0.07240982353687286,4.311479806900024,0.0,0.0,1.0,1.0,1.0,8.362196501476347e-05,0.019152799985022284,2.3279757000127574,2.346792221069336,900,383.5022086403147
30,211.67588806152344,0.10583794489502907,0.07236909245451291,4.319828271865845,0.0,0.0,1.0,1.0,1.0,7.959536998847741e-05,0.01924140000483021,2.3278760999965016,2.3473498821258545,900,383.4110998335382
31,204.0043512980143,0.10200217614571254,0.07307586322228114,4.34718124071757,0.0,0.0,1.0,1.0,1.0,7.524999999999999e-05,0.019587499991757795,2.340223799998057,2.3602006435394287,900,381.32351266980953
32,199.96393330891928,0.09998196735978127,0.07195928941170375,4.366206566492717,0.0,0.0,1.0,1.0,1.0,7.06334638322521e-05,0.019126500003039837,2.340152099961415,2.359518527984619,900,381.43374986283084
33,201.00929260253906,0.10050464669863383,0.07195799921949704,4.3975497881571455,0.0,0.0,1.0,1.0,1.0,6.579634122155988e-05,0.019354699994437397,2.3421451000176603,2.361330032348633,900,381.1411313414921
34,199.39919789632162,0.09969959904750188,0.06987752517064412,4.417080958684285,0.0,0.0,1.0,1.0,1.0,6.079162869547907e-05,0.027720299985958263,2.365931400025147,2.393601894378662,900,376.002376215375
35,196.65038553873697,0.09832519417007764,0.0705540378888448,4.435312827428182,0.0,0.0,1.0,1.0,1.0,5.567415893174884e-05,0.01919280001311563,2.3391013000073144,2.3585333824157715,900,381.59307250430277
36,195.27513122558594,0.09763756394386292,0.07080779721339543,4.411141236623128,0.0,0.0,1.0,1.0,1.0,5.05e-05,0.019950899979448877,2.362550999998348,2.38236665725708,900,377.7756027849249
37,196.31069691975912,0.0981553482512633,0.0707311009367307,4.447408358256022,0.0,0.0,1.0,1.0,1.0,4.532584106825115e-05,0.01898230001097545,2.3492071000364376,2.3683366775512695,900,380.01353799517676
38,191.87349700927734,0.09593674913048744,0.06900521864493687,4.449220657348633,0.0,0.0,1.0,1.0,1.0,4.0208371304520894e-05,0.019112199981464073,2.35888659999182,2.378093719482422,900,378.4543866487649
39,192.6691691080729,0.09633458405733109,0.0676455870270729,4.461182435353597,0.0,0.0,1.0,1.0,1.0,3.520365877844009e-05,0.01974299999710638,2.356079300006968,2.375143527984619,900,378.9244689409053
40,196.15162404378256,0.09807581081986427,0.07011928657690684,4.495315472284953,0.0,0.0,1.0,1.0,1.0,3.0366536167747885e-05,0.019212799961678684,2.3432186999707483,2.3620376586914062,900,381.026947935542
41,188.14822896321616,0.09407411639889081,0.06982184698184331,4.505877335866292,0.0,0.0,1.0,1.0,1.0,2.5750000000000006e-05,0.02020589998573996,2.3467694999999367,2.3670644760131836,900,380.2177799211699
42,190.80258433024088,0.09540129204591115,0.06896150236328442,4.526140848795573,0.0,0.0,1.0,1.0,1.0,2.1404630011522583e-05,0.01960880000842735,2.382682900002692,2.4022974967956543,900,374.64135944881116
43,187.50572204589844,0.09375285978118579,0.0684777262310187,4.49155855178833,0.0,0.0,1.0,1.0,1.0,1.7378034985236532e-05,0.019345699998666532,2.351975500001572,2.371497392654419,900,379.5070586152445
44,181.80338287353516,0.09090169022480647,0.06754666566848755,4.497899452845256,0.0,0.0,1.0,1.0,1.0,1.371433113886899e-05,0.01985189999686554,2.3490243000123883,2.369130849838257,900,379.88615110112806
45,185.13279724121094,0.09256639952460925,0.06864556918541591,4.501505057017009,0.0,0.0,1.0,1.0,1.0,1.0453658778440107e-05,0.019816400003037415,2.3675424000102794,2.3876237869262695,900,376.94380703026235
46,187.7852986653646,0.0938926488161087,0.07065367450316747,4.534322341283162,0.0,0.0,1.0,1.0,1.0,7.631742512670284e-06,0.01948889999766834,2.370991199990385,2.390587329864502,900,376.4765205423438
47,187.12476094563803,0.09356237947940826,0.06816361472010612,4.520308415095012,0.0,0.0,1.0,1.0,1.0,5.279499846691251e-06,0.020737000028020702,2.3623293000127887,2.383000373840332,900,377.6751400796476
48,189.6071039835612,0.09480354934930801,0.0691111758351326,4.53665288289388,0.0,0.0,1.0,1.0,1.0,3.4227024433899e-06,0.019416299983276986,2.3765527000068687,2.3963544368743896,900,375.57048579753797
49,189.74490610758463,0.09487245231866837,0.06829786424835523,4.559069395065308,0.0,0.0,1.0,1.0,1.0,2.0816937636766186e-06,0.02051789998949971,2.3787095999869052,2.3996551036834717,900,375.0538977949371
50,189.82401021321616,0.09491200372576714,0.07000275701284409,4.556370735168457,0.0,0.0,1.0,1.0,1.0,1.2711661792704665e-06,0.019496900029480457,2.3780495999963023,2.39766788482666,900,375.36474742625404
