epoch,loss,swd,repulsive,color,oob,identity,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec,attn_entropy,attn_max_prob,id_swd_ratio,health_warning_count
1,4.828294277191162,3.5512866973876953,0.0,0.13163664937019348,0.00297455582767725,1.1423969268798828,0.20205079019069672,8.333333333333333e-07,0.5494358993601054,0.005824500462040305,21.732075500069186,6.3401724002324045,0.11925000022165477,21.982166899368167,28.197322400985286,50.7343487739563,10240,201.83564483351657,363.1550490638852,0.39236965775489807,0.4569576382637024,0.3224334418773651,0.0
2,4.538467884063721,3.345674991607666,0.0,0.11580871790647507,0.0028551046270877123,1.074128270149231,0.20400391519069672,1.6666666666666667e-06,0.5359112995211035,0.005703299771994352,14.756555499974638,2.029088100185618,0.1048958005849272,21.937517198733985,16.896242700517178,39.373106718063354,10240,260.0759973889019,606.0519005025043,0.39075037837028503,0.45826587080955505,0.3223007619380951,0.0
3,4.087146759033203,2.9668941497802734,0.0,0.09614146500825882,0.0025300546549260616,1.021581768989563,0.20283202826976776,2.5e-06,0.5457844994962215,0.006048799958080053,14.636150199454278,2.093799100490287,0.1059123007580638,21.781798700103536,16.84191040066071,39.17230534553528,10240,261.40917440712025,608.0070346175387,0.39138931035995483,0.45734643936157227,0.3453896939754486,0.0
4,3.7325057983398438,2.6450748443603516,0.0,0.0816943570971489,0.0025728552136570215,1.0031636953353882,0.20126953721046448,3.3333333333333333e-06,0.5415022990200669,0.005678899819031358,14.662262000376359,2.041581999976188,0.10234179976396263,21.89584199967794,16.81186469993554,39.251489877700806,10240,260.8818170190644,609.093648013909,0.3992614448070526,0.4478154182434082,0.38093823194503784,0.0
5,3.4423749446868896,2.417614459991455,0.0,0.07430019974708557,0.002753638429567218,0.9477068781852722,0.20097656548023224,4.166666666666667e-06,0.5389069002121687,0.005650299601256847,14.612113100243732,2.073444200446829,0.1060287996660918,21.88970399973914,16.79723639995791,39.22892618179321,10240,261.03187103685116,609.6240926885841,0.42682957649230957,0.41800734400749207,0.39294809103012085,0.0
6,3.1843321323394775,2.2541630268096924,0.0,0.06217212229967117,0.0031779648270457983,0.8648185729980469,0.19882813096046448,5e-06,0.536712100263685,0.0059204003773629665,14.631973800715059,2.0278090990614146,0.10264930035918951,21.873762401286513,16.768352600513026,39.18128061294556,10240,261.3492933310783,610.6741815344883,0.46495506167411804,0.3773813247680664,0.38477274775505066,0.0
7,2.9899542331695557,2.1268537044525146,0.0,0.061609651893377304,0.0024912268854677677,0.7989999651908875,0.19921875,5.833333333333334e-06,0.5507628992199898,0.006155099719762802,14.696346799843013,2.0685515999794006,0.10608039982616901,21.804165999870747,16.877133899368346,39.23609781265259,10240,260.98415925290806,606.738090783486,0.5008080005645752,0.3415161073207855,0.3764286935329437,0.0
8,2.8083174228668213,2.023613214492798,0.0,0.05443927273154259,0.0021525367628782988,0.7281131148338318,0.19453124701976776,6.666666666666667e-06,0.5414208006113768,0.005759899970144033,14.651468000374734,2.0191204003058374,0.10404030000790954,21.88854009937495,16.780388600658625,39.21350574493408,10240,261.1345199943743,610.2361657821251,0.5376399159431458,0.30534297227859497,0.36046692728996277,0.0
9,2.7000579833984375,1.9603716135025024,0.0,0.051325149834156036,0.0019275689264759421,0.6864330768585205,0.20742188394069672,7.500000000000001e-06,0.5541554994415492,0.005687700118869543,14.625845100032166,2.070412800181657,0.10412990092299879,21.867051997687668,16.80607550125569,39.230002880096436,10240,261.02470681171735,609.3034628598987,0.5570136308670044,0.28737208247184753,0.3509509265422821,0.0
10,2.5607216358184814,1.8550453186035156,0.0,0.0451970249414444,0.0020256415009498596,0.6584534645080566,0.20058594644069672,8.333333333333334e-06,0.5500857997685671,0.0058515004348009825,14.612412799149752,2.031386999413371,0.10502520063892007,21.93167220102623,16.754676499636844,39.23941230773926,10240,260.96211430721013,611.1726478408551,0.5767964720726013,0.2701408267021179,0.3554253578186035,0.0
11,2.511565923690796,1.8273954391479492,0.0,0.046179186552762985,0.001738585764542222,0.6362528800964355,0.20185546576976776,9.166666666666666e-06,0.5403368002735078,0.005718899657949805,14.675923600560054,2.0375995996873826,0.10348370065912604,21.84160599973984,16.822725800564513,39.207188844680786,10240,261.1765929091663,608.7004045240029,0.5912682414054871,0.25809165835380554,0.3486357629299164,0.0
12,2.4055018424987793,1.7359161376953125,0.0,0.0411907397210598,0.0017430915031582117,0.6266516447067261,0.201171875,1e-05,0.5544379004277289,0.005955100292339921,14.668658600188792,2.0712846994865686,0.10299740079790354,21.84092769958079,16.848895800765604,39.24812364578247,10240,260.90419232309904,607.754960389434,0.6032214164733887,0.24830427765846252,0.36161524057388306,0.0
13,2.350188732147217,1.672540545463562,0.0,0.03888443484902382,0.001818711869418621,0.6369448304176331,0.205078125,1e-05,0.5444090005476028,0.005701201036572456,14.682944399537519,2.0694323002826422,0.1037916000932455,22.036977399140596,16.86186950094998,39.44642353057861,10240,259.59260899944496,607.2873473147856,0.6127055287361145,0.24035541713237762,0.38179075717926025,0.0
14,2.333402633666992,1.622130036354065,0.0,0.03357868269085884,0.001689572469331324,0.6760045289993286,0.19853515923023224,1e-05,0.5431321004871279,0.0057621002197265625,14.687003000406548,2.0474962000735104,0.10692910104990005,21.86604429828003,16.847190401749685,39.259448766708374,10240,260.8289296380396,607.8164819064734,0.6206287741661072,0.2343822568655014,0.4176715314388275,0.0
15,2.517629861831665,1.5775851011276245,0.0,0.028242453932762146,0.0018243789672851562,0.9099775552749634,0.20283202826976776,1e-05,0.5522241001017392,0.005837299628183246,14.667819399386644,2.044251400511712,0.1051339004188776,21.90260749962181,16.823041999945417,39.280481576919556,10240,260.68926828068277,608.688963626984,0.6279178857803345,0.22775053977966309,0.5765936374664307,0.0
16,3.3863465785980225,1.7524073123931885,0.0,0.024899432435631752,0.0023281739559024572,1.6067113876342773,0.20332030951976776,1e-05,0.5440068996977061,0.005946800112724304,14.647871899418533,2.060620299074799,0.10618170094676316,21.844353900291026,16.82062069955282,39.211703300476074,10240,261.1465235654702,608.7765833916125,0.6258849501609802,0.2302132099866867,0.9159385561943054,0.0
17,3.432751417160034,1.7361901998519897,0.0,0.020649706944823265,0.002752241212874651,1.6731592416763306,0.20556640625,1e-05,0.5442241998389363,0.005861199926584959,14.71532510058023,2.031158400233835,0.10334690054878592,22.10319129936397,16.855691601289436,39.506434202194214,10240,259.1982852107484,607.5099285286316,0.6334548592567444,0.22441554069519043,0.9644269347190857,0.0
18,3.3558061122894287,1.6873916387557983,0.0,0.017821287736296654,0.0024888007901608944,1.6481037139892578,0.19912110269069672,1e-05,0.5410557009745389,0.00604280037805438,14.565736499847844,2.051431099884212,0.10557769960723817,21.729464799165726,16.72878809971735,39.00283646583557,10240,262.5450076937276,612.1184594461457,0.642508327960968,0.21649740636348724,0.9773127436637878,0.0
19,3.2594521045684814,1.6339826583862305,0.0,0.015410633757710457,0.0019784688483923674,1.6080799102783203,0.20673827826976776,1e-05,0.5398308984003961,0.005715100094676018,14.559781800257042,2.022046899655834,0.10272219986654818,21.766178200487047,16.6902659998741,38.99881672859192,10240,262.5720690774846,613.5312642756709,0.650582492351532,0.20992138981819153,0.9850324988365173,0.0
20,3.1736884117126465,1.589761734008789,0.0,0.014876306056976318,0.001878794631920755,1.5671716928482056,0.19521485269069672,1e-05,0.5668816999532282,0.0060984003357589245,14.721940801478922,2.1220705998130143,0.10483250045217574,21.74577079806477,16.95494230207987,39.271111488342285,10240,260.75146874922973,603.953691941721,0.6613895893096924,0.20133653283119202,0.9866477847099304,0.0
21,3.1341845989227295,1.5678021907806396,0.0,0.01480382401496172,0.001847248524427414,1.5497316122055054,0.19970703125,1e-05,0.545082000317052,0.005813099909573793,14.607199500314891,2.051135499496013,0.1032916996628046,22.02196130109951,16.767439799383283,39.337525844573975,10240,260.311236666463,610.707425970698,0.6694775819778442,0.19522325694561005,0.9898271560668945,0.0
