epoch,loss,distill,code,code_pred_norm,code_ref_norm,cycle,struct,edge,gram,gram_w,moment,push,nce,idt,w_cycle_eff,w_struct_eff,w_edge_eff,w_nce_eff,w_idt_eff,transfer_ratio,lr,epoch_time_sec
1,1.0202914428710939,0.28544361114501954,0.025366971492767332,0.4657295608520508,0.9631462097167969,0.0,0.0,0.0,0.018512954711914064,0.3702588653564453,0.039724066257476806,0.18367271423339843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0002,47.052772998809814
2,0.8448787689208984,0.4591957092285156,0.017877861261367797,0.590146484375,1.3240492248535156,0.0,0.0,0.0,0.006211413741111755,0.12422825813293457,0.007025591731071472,0.1758919906616211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00019986980580168453,37.15963268280029
3,0.7813790893554687,0.4735295486450195,0.01507591962814331,0.7518547821044922,1.4503594970703124,0.0,0.0,0.0,0.004701692163944244,0.09403388023376465,0.004529426991939545,0.14445316314697265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00019947958005998598,37.16688871383667
4,0.7364131927490234,0.4825360870361328,0.0142373788356781,0.96559814453125,1.5867076110839844,0.0,0.0,0.0,0.004019730687141418,0.08039464950561523,0.004071907699108123,0.10838932991027832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00019883039235653812,36.94618225097656
5,0.6963533782958984,0.49024955749511717,0.014298739433288575,1.226208953857422,1.6842922973632812,0.0,0.0,0.0,0.0035788244009017944,0.07157649517059327,0.003812899887561798,0.06970680713653564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00019792402206971158,37.08104062080383
6,0.6521148681640625,0.49495227813720705,0.01367912530899048,1.5156405639648438,1.833053436279297,0.0,0.0,0.0,0.0032814210653305054,0.06562840461730957,0.0035136127471923828,0.029790382385253906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00019676295349746153,37.18741250038147
7,0.6171415710449218,0.49561325073242185,0.013121041059494019,1.73711669921875,1.8542837524414062,0.0,0.0,0.0,0.003049202859401703,0.06098406791687012,0.003293589651584625,0.0014726994931697846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00019535036904803964,37.01296925544739
8,0.6171876525878907,0.5016242599487305,0.012879023551940918,1.764825439453125,1.9413616943359375,0.0,0.0,0.0,0.0028766992688179015,0.057533984184265134,0.0031810444593429565,0.00015095063485205174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00019369014051723418,37.189459800720215
9,0.626491813659668,0.5022015762329102,0.01210511326789856,1.7670452880859375,2.010206298828125,0.0,0.5543581008911133,1.3317127990722657,0.0027034804224967957,0.05406960964202881,0.0030170825123786928,4.86549362540245e-05,0.0,0.0,0.0,0.008333327174186706,0.008333327174186706,0.0,0.0,1.0,0.0001917868184760471,37.68012237548828
10,0.6398374938964844,0.5048123168945312,0.011639403104782104,1.7688894653320313,2.0848204040527345,0.0,0.548114013671875,1.3152220153808594,0.0025755855441093444,0.051511707305908205,0.002939789891242981,2.0625763572752475e-05,0.0,0.0,0.0,0.016666654348373413,0.016666654348373413,0.0,0.0,1.0,0.00018964561979789498,37.38173866271973
11,0.6503359985351562,0.5056172943115235,0.011082276105880737,1.7684584045410157,2.145371551513672,0.0,0.5442868423461914,1.288953857421875,0.0024471503496170046,0.04894301891326904,0.00279517263174057,2.5170890148729085e-05,0.0,0.0,0.0,0.02500005006790161,0.02500005006790161,0.0,0.0,1.0,0.00018727241335952173,37.38305425643921
12,0.6633639526367188,0.507117691040039,0.010980864763259887,1.7669795227050782,2.1913020324707033,0.0,0.5354573440551758,1.2581783294677735,0.002356506884098053,0.04713013648986816,0.002686321139335632,3.2354749273508786e-05,0.0,0.0,0.0,0.033333308696746826,0.033333308696746826,0.0,0.0,1.0,0.00018467370395481534,37.65813970565796
13,0.7540411376953124,0.5115100479125977,0.011024646759033203,1.766526641845703,2.2941481018066407,0.4438472366333008,0.5106995010375976,1.17879638671875,0.0022779566049575804,0.045559139251708985,0.002669476270675659,2.239197725430131e-05,5.814237060546875,0.0,0.009999992251396179,0.04166661739349365,0.04166661739349365,0.012500025033950805,0.0,1.0,0.00018185661446562006,52.941057443618774
14,0.8075216674804687,0.5235204696655273,0.011710715293884278,1.7666954040527343,2.249228057861328,0.41633010864257813,0.46626121520996094,1.0977638244628907,0.0022492700815200804,0.0449854040145874,0.0026410597562789915,0.00012039732187986374,4.0096893310546875,0.0,0.019999984502792358,0.05000010013580322,0.05000010013580322,0.02500005006790161,0.0,1.0,0.0001788288663384123,53.049951791763306
15,0.8448970031738281,0.5320066452026367,0.011117501258850098,1.766534881591797,2.2836288452148437,0.3986493682861328,0.44776172637939454,1.0670841217041016,0.0021841131150722505,0.04368224620819092,0.0026250067353248596,3.654428292065859e-05,3.1766921997070314,0.0,0.0300000524520874,0.05833337783813477,0.05833337783813477,0.037499935626983644,0.0,1.0,0.00017559875842035252,52.857107162475586
16,0.8747312927246094,0.542762451171875,0.01132806897163391,1.766566925048828,2.2606304931640624,0.37544013977050783,0.4220560836791992,1.0217161560058594,0.0021606990694999694,0.043214006423950194,0.002620033323764801,5.7678050361573695e-05,2.5375137329101562,0.0,0.039999969005584717,0.06666661739349365,0.06666661739349365,0.05000010013580322,0.0,1.0,0.00017217514421272208,52.965941429138184
17,0.8828572845458984,0.5543440628051758,0.010890560150146484,1.762635498046875,2.2177203369140623,0.34247264862060545,0.3965071868896484,0.9726473999023437,0.0021012869477272035,0.042025728225708006,0.0025751012563705444,4.6115461736917494e-05,1.8867002868652343,0.0,0.05000010013580322,0.07499987125396729,0.07499987125396729,0.0625,0.0,1.0,0.0001685674076040916,52.91104578971863
18,0.8952341461181641,0.5553373718261718,0.010280433893203735,1.763466796875,2.1587039184570314,0.30063623428344727,0.3863754653930664,0.9443696594238281,0.0020565149188041688,0.041130266189575194,0.002465687245130539,3.6977888084948065e-05,1.6499014282226563,0.0,0.0600001049041748,0.0833332347869873,0.0833332347869873,0.07499987125396729,0.0,1.0,0.00016478543714973463,52.982821464538574
19,0.9117584228515625,0.5619529342651367,0.009681271314620972,1.7616012573242188,2.1131434631347656,0.23664484024047852,0.37530319213867186,0.9077507019042969,0.0020236100256443026,0.04047220230102539,0.0024635429680347444,4.3684961274266245e-05,1.5023873901367188,0.0,0.06999991416931152,0.09166654586791992,0.09166654586791992,0.08749982833862305,0.0,1.0,0.000160839598967785,53.099201679229736
20,0.9244295501708985,0.5666852569580079,0.008996464610099793,1.7616514587402343,2.075968933105469,0.20034278869628908,0.3648542022705078,0.8746251678466797,0.001967681497335434,0.03935362815856933,0.002424689084291458,3.454601392149925e-05,1.375455322265625,0.0,0.07999993801116943,0.10000020027160644,0.10000020027160644,0.10000020027160644,0.0,1.0,0.00015674070832642764,52.79627466201782
