epoch,loss,swd,repulsive,color,oob,identity,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,29.22735595703125,23.78021812438965,0.0,1.3488762378692627,0.018251219764351845,4.080010414123535,0.20205079019069672,8.333333333333334e-06,0.5083737999666482,0.005054899724200368,32.56461489852518,4.0182470004074275,0.10941679961979389,0.02758890250697732,36.6973335982766,38.07531952857971,10240,268.9406189306896,279.0393468936091
2,25.756988525390625,21.96295166015625,0.0,1.1436914205551147,0.018379157409071922,2.6319611072540283,0.20400391519069672,1.6666666666666667e-05,0.4911236991174519,0.00476640067063272,29.408160301158205,1.3892611989285797,0.08838140033185482,0.025973699521273375,30.890569301089272,32.22538709640503,10240,317.7618928010439,331.4927575529958
3,23.706754684448242,20.15481948852539,0.0,0.9972993731498718,0.01910475641489029,2.5355350971221924,0.20283202826976776,2.5e-05,0.5086167003028095,0.0051629990339279175,29.515193700557575,1.4174134000204504,0.0914304000325501,0.026407799683511257,31.029200499644503,32.394631147384644,10240,316.101762462164,330.0117255717664
4,20.863506317138672,17.2285213470459,0.0,0.755164384841919,0.01884446106851101,2.860978364944458,0.20126953721046448,3.3333333333333335e-05,0.4913458996452391,0.005008299835026264,29.537696899147704,1.373858699342236,0.08840879984200001,0.025253301952034235,31.004972698166966,32.34410762786865,10240,316.5955331900055,330.2696022243359
5,18.8786678314209,15.47856330871582,0.0,0.6105009317398071,0.01938258484005928,2.7702198028564453,0.20097656548023224,4.166666666666667e-05,0.5058354006614536,0.005059400107711554,29.565459300531074,1.4002253003418446,0.08928210055455565,0.025845698080956936,31.060026101535186,32.41810703277588,10240,315.8728543170948,329.6842045954969
6,18.280221939086914,15.068951606750488,0.0,0.5419878959655762,0.021873094141483307,2.647412061691284,0.19882813096046448,5e-05,0.5018992007244378,0.004918700084090233,29.555628600763157,1.3820244004018605,0.08820570027455688,0.02586589870043099,31.030777401523665,32.382256746292114,10240,316.2225560815034,329.9949552503702
7,17.69300079345703,14.255309104919434,0.0,0.5035579800605774,0.01954927109181881,2.9145848751068115,0.19921875,5.833333333333334e-05,0.4920834000222385,0.00497020035982132,29.540968199493363,1.3899667004588991,0.09188669873401523,0.026112400693818927,31.0277917990461,32.369261264801025,10240,316.34951184799445,330.0267085173239
8,17.135046005249023,13.71391487121582,0.0,0.4533185064792633,0.01852388307452202,2.949289083480835,0.19453124701976776,6.666666666666667e-05,0.5115009006112814,0.00489710015244782,29.48266760050319,1.4137835004366934,0.08861400047317147,0.02614999865181744,30.989962201565504,32.35159206390381,10240,316.5222898388747,330.4295737244465
9,16.791292190551758,13.404566764831543,0.0,0.4316430985927582,0.01894150674343109,2.936138868331909,0.20742188394069672,7.500000000000001e-05,0.4906306006014347,0.004910800606012344,29.59475199971348,1.3748666003812104,0.08723090006969869,0.025051399366930127,31.061760300770402,32.41996669769287,10240,315.85473530818643,329.6657981017909
10,16.622648239135742,13.247018814086914,0.0,0.3920895755290985,0.020688802003860474,2.9628541469573975,0.20058594644069672,8.333333333333334e-05,0.5031439997255802,0.004808500409126282,29.588906600372866,1.4147328992839903,0.08978909999132156,0.025369498878717422,31.098237100057304,32.44456458091736,10240,315.61526968442575,329.27911530975916
11,16.08531379699707,12.741204261779785,0.0,0.370768278837204,0.018421685323119164,2.954920530319214,0.20185546576976776,9.166666666666667e-05,0.48921780125238,0.00491249980404973,29.612854999490082,1.388293601339683,0.08956310036592185,0.02630179887637496,31.095624200999737,32.453795433044434,10240,315.5254990475979,329.3067839323444
12,15.593976020812988,12.356987953186035,0.0,0.3135189712047577,0.018705734983086586,2.9047677516937256,0.201171875,0.0001,0.5032943997066468,0.005081500159576535,29.584692399948835,1.412992798956111,0.09086329978890717,0.025723901577293873,31.09362999885343,32.44558382034302,10240,315.6053550061144,329.327904151995
13,15.262118339538574,12.065195083618164,0.0,0.265827476978302,0.020127497613430023,2.910970449447632,0.205078125,9.96433108881147e-05,0.492513898992911,0.005092799896374345,29.625976498704404,1.3810461002867669,0.08894810057245195,0.024850900750607252,31.101063499459997,32.46923899650574,10240,315.37542352323084,329.2491911145674
14,15.019049644470215,11.851895332336426,0.0,0.2299598902463913,0.0190634336322546,2.918130874633789,0.19853515923023224,9.925667384602939e-05,0.4978419004473835,0.004925999324768782,29.573833900969476,1.3727727993391454,0.088524499675259,0.024971300968900323,31.04005719930865,32.39100766181946,10240,316.13712382496476,329.89629929638386
15,14.475871086120605,11.184396743774414,0.0,0.18655787408351898,0.019870338961482048,3.0850489139556885,0.20283202826976776,9.884035385545977e-05,0.49642999982461333,0.0050305998884141445,29.597332699457183,1.387507600011304,0.08740680105984211,0.0254244995303452,31.077277700416744,32.437941551208496,10240,315.6797105585296,329.50119050687255
16,14.058150291442871,10.718756675720215,0.0,0.16846144199371338,0.017999442294239998,3.152932643890381,0.20332030951976776,9.839463624133173e-05,0.5017532992642373,0.005182598950341344,29.60695440042764,1.4123758990317583,0.08783689956180751,0.025724502047523856,31.112349797971547,32.468594789505005,10240,315.38168086380904,329.12975286320625
17,13.738876342773438,10.407334327697754,0.0,0.15965165197849274,0.020655440166592598,3.151235342025757,0.20556640625,9.791982647623391e-05,0.5087022001389414,0.004966500215232372,29.558473999379203,1.4008439991157502,0.0897019999101758,0.02666040207259357,31.05398649862036,32.42642903327942,10240,315.79178791135564,329.7483239536713
18,13.372756958007812,10.194652557373047,0.0,0.14311252534389496,0.021686812862753868,3.013305425643921,0.19912110269069672,9.741624997106204e-05,0.4955745004117489,0.004789699800312519,29.590893799904734,1.3704762996640056,0.08634360041469336,0.024449299788102508,31.052503399783745,32.40268540382385,10240,316.02318981844553,329.7640730657263
19,13.168458938598633,10.030552864074707,0.0,0.13352641463279724,0.01912740245461464,2.9852521419525146,0.20673827826976776,9.688425185199853e-05,0.4967455000150949,0.004770600702613592,29.56977569917217,1.4073493003379554,0.09076370135881007,0.02607879787683487,31.072659301571548,32.413219928741455,10240,315.9204800544973,329.55016500573856
20,13.228549003601074,10.015631675720215,0.0,0.128358393907547,0.0198906809091568,3.0646679401397705,0.19521485269069672,9.632419672398031e-05,0.48576379963196814,0.004792799474671483,29.607485899701715,1.3740853003691882,0.08796589961275458,0.02643750049173832,31.07432989915833,32.4168426990509,10240,315.8851741073416,329.53244794756966
21,13.517537117004395,9.99335765838623,0.0,0.12768268585205078,0.024021698161959648,3.3724746704101562,0.19970703125,9.573646842081675e-05,0.49144849996082485,0.004903700668364763,29.570080099627376,1.3907298005651683,0.0882057009730488,0.026442298432812095,31.053919301833957,32.39590334892273,10240,316.0893490053122,329.7490374876853
22,16.65087890625,10.64288330078125,0.0,0.12844735383987427,0.038503408432006836,5.841042995452881,0.20400391519069672,9.512146974212912e-05,0.4992053003516048,0.004953000694513321,29.598665899364278,1.396773399785161,0.08550080051645637,0.025403599487617612,31.08589310036041,32.43704175949097,10240,315.6884673986589,329.40986983839554
23,22.710500717163086,12.164088249206543,0.0,0.14739692211151123,0.05090515688061714,10.34811019897461,0.20156250894069672,9.447962217729195e-05,0.49245750112459064,0.0047593992203474045,29.54992590029724,1.3771226005628705,0.08722960134036839,0.024953298270702362,31.019037501420826,32.35681700706482,10240,316.4711781682416,330.1198497706757
24,25.126066207885742,12.9277925491333,0.0,0.14243178069591522,0.07654758542776108,11.979289054870605,0.20429687201976776,9.381136561656517e-05,0.5992877995595336,0.005249600159004331,29.631211700849235,1.4265067013911903,0.08799649984575808,0.025830497965216637,31.150964502245188,32.59719705581665,10240,314.13743894807584,328.72176395250807
25,26.373685836791992,13.41791820526123,0.0,0.14871519804000854,0.09033781290054321,12.71671199798584,0.19277344644069672,9.311715804961534e-05,0.4940551002509892,0.0047970006708055735,29.53070929972455,1.382673999061808,0.08946600113995373,0.026512200012803078,31.007646300597116,32.35124087333679,10240,316.525725862948,330.24112506736145
